Casebook Version,Form Name,Form Contents Restricted,Item Group Name,Item Group Label,Item Group External ID,Item Group SDTM Name,Item Name,Item Label,Item External ID,Item SDTM Name,Data Type,Codelist,Codelist External ID,Unit,Unit External ID
1,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPSTTM,CPAP or BiPAP Start Time,CEPAPSTTM,,Time,,,,
1,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPENRF,Subject on CPAP or BiPAP at end of CRS?,CEPAPENRF,,Text,cl_YNUNK1,cl_YNUNK1,,
1,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPSTDAT,CPAP or BiPAP Start Date,CEPAPSTDAT,,Date,,,,
1,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPOCCUR,Was subject on CPAP or BiPAP?,CEPAPOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPENDAT,CPAP or BiPAP Stop Date,CEPAPENDAT,,Date,,,,
1,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUSTDAT,ICU Admission Date,CEICUSTDAT,,Date,,,,
1,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUENDAT,ICU Discharge Date,CEICUENDAT,,Date,,,,
1,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUOCCUR,Was subject admitted to ICU?,CEICUOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATOCCUR,Was the subject given other anti-T cell therapies?,CETRTATOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATSPOTH,Specify Other Anti-T Cell Therapy,CETRTATSPOTH,,Text,,,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATATG,ATG,CETRTATATG,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATOTH,Other Anti-T Cell Therapy,CETRTATOTH,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CECRS_LABEL3,Reminder: Any anti-T cell therapies administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL3,,Text,,,,
1,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATCYCL,Cyclophosphamide,CETRTATCYCL,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CECRS_LABEL2,Reminder: Any anti-cytokine therapies administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL2,,Text,,,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTENTA,Entanercept,CETRTENTA,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTANAK,Anakinra,CETRTANAK,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTOCCUR,Was systemic anti-cytokine therapy given?,CETRTOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTTOCI,Tocilizumab,CETRTTOCI,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTOTH,Other anti-cytokine therapy,CETRTOTH,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTCORT,Corticosteroids,CETRTCORT,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTSILT,Siltuximab,CETRTSILT,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTSPOTH,Specify other anti-cytokine therapy,CETRTSPOTH,,Text,,,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENDAT,Intubation Stop Date,CEINTENDAT,,Date,,,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENRF,Subject remains intubated and on mechanical ventilation at end of CRS?,CEINTENRF,,Text,cl_YNUNK1,cl_YNUNK1,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTYN,Was subject intubated and on mechanical ventilation?,CEINTYN,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENTM,Intubation Stop Time,CEINTENTM,,Time,,,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTSTDAT,Intubation Start Date,CEINTSTDAT,,Date,,,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTSTTM,Intubation Start Time,CEINTSTTM,,Time,,,,
1,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTMAXFIO,Maximum FIO2 (%),CEINTMAXFIO,,Integer,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMD,Mode,CEOXYMD,,Text,cl_OXYMD1,cl_OXYMD1,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYOTH,"Other, specify",CEOXYOTH,,Text,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYOCCUR,"For subjects who were not on mechanical ventilation or CPAP/BiPAP, was oxygen supplementation given?",CEOXYOCCUR,,Text,cl_YNNA1,cl_YNNA1,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYENDAT,Oxygen Stop Date,CEOXYENDAT,,Date,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYSTTM,Oxygen Start Time,CEOXYSTTM,,Time,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMAXOXY,Maximum Oxygen Supplementation (e.g.O2 %),CEOXYMAXOXY,,Integer,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYSTDAT,Oxygen Start Date,CEOXYSTDAT,,Date,,,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYDOS,Unit,CEOXYDOS,,Text,cl_CEOXYDOS,cl_CEOXYDOS,,
1,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMAXDAT,Date of Maximum Oxygen Requirement,CEOXYMAXDAT,,Date,,,,
1,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,AEREF,AE Reference #,AEREF,,Integer,,,,
1,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRS_LABEL1,"If the subject experiences CRS, “Cytokine Release Syndrome” must also be documented as an AE on the Adverse Events eCRF.",CECRS_LABEL1,,Text,,,,
1,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSINFDAT,Date of Last Infusion Received,CECRSINFDAT,,Date,,,,
1,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSINFTYP,Last Infusion Type Received,CECRSINFTYP,,Text,cl_CECRSINFTYP,cl_CECRSINFTYP,,
1,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSOCCUR,Was CRS observed?,CECRSOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPOCCUR,Was hypotension that required intervention observed?,CEHPOCCUR,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CECRS_LABEL5,Reminder: Record applicable IV fluids on the Concomitant Medcation CRF in parallel as per the CRF Completion Guidelines.,CECRS_LABEL5,,Text,,,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CECRS_LABEL4,Reminder: Any pressors administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL4,,Text,,,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEEPINDOS,Epinephrine,CEEPINDOS,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPTMT,Were IV fluids used to treat hypotension?,CEHPTMT,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CENOREDOS,Norepinephrine,CENOREDOS,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPVAS,Was Vasopressin used?,CEHPVAS,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPPSUP,Was pressor support used?,CEHPPSUP,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPVAS2,Were two or more vasopressors used excluding vasopressin?,CEHPVAS2,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEDOPADOS,Dopamine,CEDOPADOS,,Text,cl_YN1,cl_YN1,,
1,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEPHENDOS,Phenylephrine,CEPHENDOS,,Text,cl_YN1,cl_YN1,,
1,ICANS,No,ig_ICANS1,ICANS CAR Neurotoxicity,ig_ICANS1,,CARTOXYN,Did the subject experience a CAR Neurotoxicity adverse event?,CARTOXYN,,Text,cl_YN1,cl_YN1,,
1,ICANS,No,ig_ICANS1,ICANS CAR Neurotoxicity,ig_ICANS1,,ICANS_LABEL1,"The ICANS CRF is designed to provide supportive data for CAR Neurotoxicity Adverse Events.  This CRF is required for all infused subjects and should be completed to document the presence or absence of CAR Neurotoxicity.  If the subject experiences more than one episode of CAR Neurotoxicity, a new CRF should be created for each event.",ICANS_LABEL1,,Text,,,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,MWOCCUR,Motor Weakness,MWOCCUR,,Text,cl_GRADE4,cl_GRADE4,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,AEREF,AE Reference #,AEREF,,Integer,,,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICPOCCUR,Elevated Intracranial Pressure (ICP) / Cerebral Edema,ICPOCCUR,,Text,cl_GRADE3,cl_GRADE3,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,SOCCUR,Seizure,SOCCUR,,Text,cl_GRADE3,cl_GRADE3,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,DLCOCCUR,Depressed Level of Consciousness,DLCOCCUR,,Text,cl_GRADE2,cl_GRADE2,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICANS_LABEL2,Refer to the ICANS grading scale within the study protocol. Select the applicable CAR Neurotoxicity grade for each criteria below. Select “Not Applicable” if the assessment was not performed for any reason or the Subject did not experience this condition.,ICANS_LABEL2,,Text,,,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,CARTOXSTDAT,CAR Neurotoxicity Start Date,CARTOXSTDAT,,Date,,,,
1,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICEORRES,ICE Score,ICEORRES,,Text,cl_GRADE2,cl_GRADE2,,
1,LPMHCONF,No,ig_LPMH1,Medical History Confirmation,ig_LPMHCONF,,MHYN,Medical History to Report?,MHYN,,Text,cl_YN1,cl_YN1,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MH_LABEL1,"Do not include the diagnosis under investigation or prior treatments for this diagnosis on this CRF. List all relevant medical history and current medical conditions (including cancer related conditions and symptoms, allergies, etc). Please refer to the CCGs for additional entry guidance.",MH_LABEL1,,Text,,,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHGRADE,Grade,MHGRADE,,Text,cl_GRADE1,cl_GRADE1,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHSTDAT,Date of Onset,MHSTDAT,,Date,,,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHTERMTXT,Additional Detail,MHTERMTXT,,Text,,,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHCAT,Body Category,MHCAT,,Text,cl_BCAT1,cl_BCAT1,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHCATOTH,Other Body Category,MHCATOTH,,Text,,,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHTERM,Condition/History,MHTERM,,Text,,,,
1,MH,No,ig_MH1,Medical History,ig_MH1,,MHONGO,Ongoing,MHONGO,,Text,cl_YN1,cl_YN1,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPREASDISCOTH,Specify Other Reason for Discontinuation,ANPREASDISCOTH,,Text,,,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,PRANPENDDAT,Stop Date,PRANPENDDAT,,Date,,,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPTXT,Medication/Therapy,ANPTXT,,Text,,,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPREASDISC,Reason for Discontinuation,ANPREASDISC,,Text,cl_ANPREASDISC1,cl_ANPREASDISC1,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPSTDAT,Start Date,ANPSTDAT,,Date,,,,
1,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPCAT,Therapy Type,ANPCAT,,Text,cl_ANPTRTCAT1,cl_ANPTRTCAT1,,
1,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRRANPYN,Prior Medication/Therapy to Report?,PRRANPYN,,Text,cl_YN1,cl_YN1,,
1,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRANP_LABEL1,"Enter all oncology treatments including surgery, chemotherapy, immunotherapy, targeted therapy, surgery, radiation therapy, etc. that the subject received prior to entering into the study. Enter bridging oncology treatments received after consent but prior to protocol required lymphodepleting chemotherapy and T cell infusion (Day 0) on this CRF.",PRANP_LABEL1,,Text,,,,
1,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,ANPSPID,Line#,ANPSPID,,Text,,,,
1,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRANP_LABEL2,This CRF should be used to document the medications/therapies administered within a specific line of therapy (i.e. Line #1).  Each subsequent ANP therapy line should be reported on a new CRF. ,PRANP_LABEL2,,Text,,,,
1,PANP,No,ig_PANP1,Subject Information,ig_PANP1,,PANP_LABEL1,"Record all oncology medications/therapies (including surgery, transplant, chemotherapy, etc.) given to treat the Subject’s primary cancer during the primary follow-up phase. This CRF must be entered for all infused Subjects, even if no additional therapies were given.    Note: This is a CRF that can be updated throughout the Subject’s participation to capture new therapies (or changes in existing therapies) in real-time.",PANP_LABEL1,,Text,,,,
1,PANP,No,ig_PANP1,Subject Information,ig_PANP1,,ANPSPID,Line#,ANPSPID,,Text,,,,
1,PANP,No,ig_PANP1,Subject Information,ig_PANP1,,PANP_LABEL2,"Enter the line# of the ANP therapy being captured on this CRF. This CRF is a continuation of the Prior ANP Therapy CRF. Begin numbering Primary ANP therapies sequentially on this CRF, accounting for all prior therapies received (on the Prior ANP Therapy CRF) as well as the study treatment intervention. Only medications/therapies administered within this same line should be entered on this CRF. Subsequent ANP therapy lines should be reported on a new CRF.",PANP_LABEL2,,Text,,,,
1,PANP,No,ig_PANP1,Subject Information,ig_PANP1,,ANPYN,Medication/Therapy to Report?,ANPYN,,Text,cl_YN1,cl_YN1,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOS,Dose,ANPDOS,,Text,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPFRQOTH,Specify Frequency,ANPFRQOTH,,Text,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPROUTEOTH,Specify Route,ANPROUTEOTH,,Text,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOSUOTH,Specify Unit,ANPDOSUOTH,,Text,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPTXT,Medication/Therapy,ANPTXT,,Text,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPONGO,Ongoing,ANPONGO,,Text,cl_YN1,cl_YN1,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPENDDAT,Stop Date,ANPENDDAT,,Date,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPROUTE,Route,ANPROUTE,,Text,cl_ANPROUTE1,cl_ANPROUTE1,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPSTDAT,Start Date,ANPSTDAT,,Date,,,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOSU,Unit,ANPDOSU,,Text,cl_ANPUNIT1,cl_ANPUNIT1,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOSFRQ,Frequency,ANPDOSFRQ,,Text,cl_ANPFREQ1,cl_ANPFREQ1,,
1,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPCAT,Therapy Type,ANPCAT,,Text,cl_ANPTRTCAT1,cl_ANPTRTCAT1,,
1,PDAE,No,ig_PDAE2,Serious Adverse Event,ig_PDAE2,,AESER,Seriousness as listed on the SAE form,AESER,,Text,cl_AESER1,cl_AESER1,,
1,PDAE,No,ig_PDAE2,Serious Adverse Event,ig_PDAE2,,AESAESTDAT,Date the event became an SAE,AESAESTDAT,,Date,,,,
1,PDAE,No,ig_PDAE2,Serious Adverse Event,ig_PDAE2,,AESEV,AE or SAE?,AESEV,,Text,cl_AESAE1,cl_AESAE1,,
1,PDAE,No,ig_PDAE2,Serious Adverse Event,ig_PDAE2,,AESI,Was this an AE of special interest with multiple changes in grades?,AESI,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGRCHG1,AESI Grade Change,AESIGRCHG1,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGRCHG5,AESI Grade Change,AESIGRCHG5,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGRCHG2,AESI Grade Change,AESIGRCHG2,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIENDAT4,AESI Stop Date,AESIENDAT4,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESISTDAT1,AESI Start Date,AESISTDAT1,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIENDAT1,AESI Stop Date,AESIENDAT1,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESISTDAT4,AESI Start Date,AESISTDAT4,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESISTDAT3,AESI Start Date,AESISTDAT3,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGRCHG4,AESI Grade Change,AESIGRCHG4,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGR1,AESI Grade,AESIGR1,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESISTDAT5,AESI Start Date,AESISTDAT5,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIENDAT3,AESI Stop Date,AESIENDAT3,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIENDAT5,AESI Stop Date,AESIENDAT5,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGR2,AESI Grade,AESIGR2,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIENDAT2,AESI Stop Date,AESIENDAT2,,Date,,,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGR5,AESI Grade,AESIGR5,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGRCHG3,AESI Grade Change,AESIGRCHG3,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGR3,AESI Grade,AESIGR3,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESIGR4,AESI Grade,AESIGR4,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE3,Adverse Events of Special Interest (AESI),ig_PDAE3,,AESISTDAT2,AESI Start Date,AESISTDAT2,,Date,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AEREL,T-cell Attribution,AEREL,,Text,cl_AETCELLATTRIB1,cl_AETCELLATTRIB1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AE_LABEL6,Please ensure that the date of death has been entered on the End of Study CRF appropriately.,AE_LABEL6,,Text,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AERELOTH,Other Attribution,AERELOTH,,Text,cl_AEOTHRATTRIB1,cl_AEOTHRATTRIB1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AETRTINTPOTH,Other Expectedness,AETRTINTPOTH,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AESTDAT,Start Date,AESTDAT,,Date,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AETOX,Toxicity,AETOX,,Text,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AETRTINTP,T-cell Expectedness,AETRTINTP,,Text,cl_YN1,cl_YN1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AERELSPOTH,Specify Other Attribution,AERELSPOTH,,Text,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AEONGO,Event Ongoing,AEONGO,,Text,cl_AEONGO1,cl_AEONGO1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AECAT,CTCAE Category,AECAT,,Text,cl_CTCAECAT1,cl_CTCAECAT1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AETOXGR,Grade,AETOXGR,,Text,cl_AEGRADE1,cl_AEGRADE1,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AE_LABEL5,Please refer to the CCGs for more comprehensive instructions.,AE_LABEL5,,Text,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AETOXTERM,Additional Toxicity Details,AETOXTERM,,Text,,,,
1,PDAE,No,ig_PDAE1,Protocol-Defined Adverse Events (PDAE),ig_PDAE1,,AEENDAT,Stop Date,AEENDAT,,Date,,,,
1,LANP,No,ig_LANP1,Subject Information,ig_LANP1,,LANPSPID,Line#,LANPSPID,,Text,,,,
1,LANP,No,ig_LANP1,Subject Information,ig_LANP1,,LANP_LABEL1,"Record all oncology medications/therapies (including surgery, transplant, chemotherapy, etc.) given to treat the Subject’s primary cancer after transitioning to long-term follow-up. Any such medications/therapies initiated during Primary follow-up are to be collected on the Primary ANP CRF and will be followed until completion on that CRF only. This data should not be collected again on the LTFU ANP CRF. ",LANP_LABEL1,,Text,,,,
1,LANP,No,ig_LANP1,Subject Information,ig_LANP1,,LANP_LABEL2,"This CRF is a continuation of the Prior ANP Therapy CRF and Primary ANP Therapy CRF (as applicable). Begin numbering sequentially on this CRF, accounting for all prior therapies received [as captured on the Prior ANP Therapy CRF] as well as the study treatment intervention and Primary Follow-up (if applicable).  Only medications/therapies administered within this same line should be entered on this CRF.  Subsequent ANP therapy lines should be reported on a new CRF.",LANP_LABEL2,,Text,,,,
1,LANP,No,ig_LANP1,Subject Information,ig_LANP1,,ANPYN,Medication/Therapy to Report?,ANPYN,,Text,cl_YN1,cl_YN1,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPDOS,Dose,ANPDOS,,Text,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPFRQOTH,Specify Frequency,ANPFRQOTH,,Text,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPROUTEOTH,Specify Route,ANPROUTEOTH,,Text,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPDOSUOTH,Specify Unit,ANPDOSUOTH,,Text,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPTXT,Medication/Therapy,ANPTXT,,Text,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPONGO,Ongoing,ANPONGO,,Text,cl_YN1,cl_YN1,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPENDDAT,Stop Date,ANPENDDAT,,Date,,,,
1,LANP,No,ig_LANP2,Antineoplastic Therapy,ig_LANP2,,ANPROUTE,Route,ANPROUTE,,Text,cl_ANPROUTE1,cl_ANPROUTE1,,
